set,number,cardmarket_product_id,match_method,base_name
TEF,99,760729,ordered(4↔4),Iron Boulder ex
TEF,100,760730,unique,Ekans
TEF,101,760731,ordered(2↔2),Arbok
TEF,102,760732,ordered(2↔2),Gastly
TEF,103,760733,unique,Haunter
TEF,104,760734,ordered(2↔2),Gengar ex
TEF,105,760735,unique,Poochyena
TEF,106,760736,unique,Mightyena
TEF,107,760737,unique,Sableye
TEF,108,760738,ordered(2↔2),Farigiraf ex
TEF,109,760739,ordered(1↔2),Roaring Moon
TEF,110,760740,unique,Forretress
TEF,111,760741,ordered(2↔2),Scizor ex
TEF,112,760742,unique,Mawile
TEF,113,760743,unique,Beldum
TEF,114,760744,unique,Metang
TEF,115,760745,ordered(2↔2),Metagross
TEF,116,760746,ordered(2↔2),Meltan
TEF,117,760747,unique,Melmetal
TEF,118,760748,ordered(1↔2),Iron Treads
TEF,119,760749,ordered(1↔6),Koraidon
TEF,120,760750,unique,Koraidon ex
TEF,121,760751,ordered(1↔4),Miraidon
TEF,122,760752,unique,Miraidon ex
TEF,123,760753,ordered(4↔6),Raging Bolt ex
TEF,124,760754,ordered(2↔2),Lickitung
TEF,125,760755,unique,Lickilicky
TEF,126,760756,ordered(1↔2),Hoothoot
TEF,127,760757,ordered(1↔2),Noctowl
TEF,128,760758,unique,Dunsparce
TEF,129,760759,ordered(1↔2),Dudunsparce
TEF,130,760760,unique,Skitty
TEF,131,760761,unique,Delcatty
TEF,132,760762,ordered(2↔2),Chatot
TEF,133,760763,unique,Pidove
TEF,134,760764,unique,Tranquill
TEF,135,760765,unique,Unfezant
TEF,136,760766,ordered(2↔2),Minccino
TEF,137,760767,ordered(2↔2),Cinccino
TEF,138,760768,ordered(2↔2),Drampa
TEF,139,760769,unique,Iron Jugulis
TEF,140,760770,unique,Ancient Booster Energy Capsule
TEF,141,760771,unique,Awakening Drum
TEF,142,760772,ordered(3↔3),Bianca's Devotion
TEF,143,760773,unique,Boxed Order
TEF,144,760774,unique,Buddy-Buddy Poffin
TEF,145,760775,ordered(2↔2),Ciphermaniac's Codebreaking
TEF,146,760776,ordered(3↔3),Eri
TEF,147,760777,ordered(2↔2),Explorer's Guidance
TEF,148,760778,unique,Full Metal Lab
TEF,149,760779,unique,Future Booster Energy Capsule
TEF,150,760780,unique,Hand Trimmer
TEF,151,760781,unique,Heavy Baton
TEF,152,760782,unique,Hero's Cape
TEF,153,760783,unique,Master Ball
TEF,154,760784,unique,Maximum Belt
TEF,155,760785,ordered(3↔3),Morty's Conviction
TEF,156,760786,unique,Perilous Jungle
TEF,157,760787,unique,Prime Catcher
TEF,158,760788,unique,Reboot Pod
TEF,159,760789,unique,Rescue Board
TEF,160,760790,ordered(3↔3),Salvatore
TEF,161,760791,unique,Mist Energy
TEF,162,760792,unique,Neo Upper Energy
TEF,163,760793,ordered(2↔2),Shiftry
TEF,164,760794,ordered(2↔2),Grotle
TEF,165,760795,ordered(2↔2),Deerling
TEF,166,760796,ordered(2↔2),Sawsbuck
TEF,167,760797,ordered(2↔2),Litten
TEF,168,760798,ordered(2↔2),Snom
TEF,169,760799,ordered(2↔2),Charjabug
TEF,170,760800,ordered(2↔2),Bronzor
TEF,171,760801,ordered(2↔2),Reuniclus
TEF,172,760802,ordered(2↔2),Cutiefly
TEF,173,760803,ordered(2↔3),Relicanth
TEF,174,760804,ordered(2↔2),Excadrill
TEF,175,760805,ordered(2↔2),Mudsdale
TEF,176,760806,ordered(2↔2),Arbok
TEF,177,760807,ordered(2↔2),Gastly
TEF,178,760808,ordered(2↔2),Metagross
TEF,179,760809,ordered(2↔2),Meltan
TEF,180,760810,ordered(2↔2),Lickitung
TEF,181,760811,ordered(2↔2),Chatot
TEF,182,760812,ordered(2↔2),Minccino
TEF,183,760813,ordered(2↔2),Cinccino
TEF,184,760814,ordered(2↔2),Drampa
TEF,185,760815,ordered(2↔3),Torterra ex
TEF,186,760816,ordered(4↔4),Iron Leaves ex
TEF,187,760817,ordered(2↔5),Incineroar ex
TEF,188,760818,ordered(4↔4),Gouging Fire ex
TEF,189,760819,ordered(4↔4),Walking Wake ex
TEF,190,760820,ordered(2↔2),Wugtrio ex
TEF,191,760821,ordered(4↔6),Iron Crown ex
TEF,192,760822,ordered(4↔4),Iron Boulder ex
TEF,193,760823,ordered(2↔2),Gengar ex
TEF,194,760824,ordered(2↔2),Farigiraf ex
TEF,195,760825,ordered(2↔2),Scizor ex
TEF,196,760826,ordered(4↔6),Raging Bolt ex
TEF,197,760827,ordered(3↔3),Bianca's Devotion
TEF,198,760828,ordered(2↔2),Ciphermaniac's Codebreaking
TEF,199,760829,ordered(3↔3),Eri
TEF,200,760830,ordered(2↔2),Explorer's Guidance
TEF,201,760831,ordered(3↔3),Morty's Conviction
TEF,202,760832,ordered(3↔3),Salvatore
TEF,203,760833,ordered(4↔4),Iron Leaves ex
TEF,204,760834,ordered(4↔4),Gouging Fire ex
TEF,205,760835,ordered(4↔4),Walking Wake ex
TEF,206,760836,ordered(4↔6),Iron Crown ex
TEF,207,760837,ordered(4↔4),Iron Boulder ex
TEF,208,760838,ordered(4↔6),Raging Bolt ex
TEF,209,760839,ordered(3↔3),Bianca's Devotion
TEF,210,760840,ordered(3↔3),Eri
TEF,211,760841,ordered(3↔3),Morty's Conviction
TEF,212,760842,ordered(3↔3),Salvatore
TEF,213,760843,ordered(4↔4),Iron Leaves ex
TEF,214,760844,ordered(4↔4),Gouging Fire ex
TEF,215,760845,ordered(4↔4),Walking Wake ex
TEF,216,760846,ordered(4↔6),Iron Crown ex
TEF,217,760847,ordered(4↔4),Iron Boulder ex
TEF,218,760848,ordered(4↔6),Raging Bolt ex
TEU,2,368935,ordered(2↔2),Weedle
TEU,3,368936,ordered(2↔2),Weedle
TEU,4,368937,unique,Kakuna
TEU,5,368938,unique,Beedrill
TEU,6,368939,unique,Paras
TEU,7,368940,unique,Parasect
TEU,8,368941,unique,Exeggcute
TEU,9,368942,unique,Pinsir
TEU,11,368944,ordered(2↔2),Charmander
TEU,12,368945,ordered(2↔2),Charmander
TEU,13,368946,unique,Charmeleon
TEU,14,368294,unique,Charizard
TEU,15,368947,ordered(1↔2),Vulpix
TEU,16,368948,ordered(1↔2),Ninetales
TEU,17,368949,unique,Ponyta
TEU,18,368950,unique,Rapidash
TEU,19,368951,unique,Moltres
TEU,20,368952,unique,Litten
TEU,21,368953,unique,Torracat
TEU,22,368954,ordered(2↔2),Squirtle
TEU,23,368955,ordered(2↔2),Squirtle
TEU,24,368956,unique,Wartortle
TEU,25,368957,unique,Blastoise
TEU,26,368958,unique,Psyduck
TEU,27,368959,unique,Golduck
TEU,28,368960,unique,Staryu
TEU,29,368961,unique,Magikarp
TEU,30,368962,unique,Gyarados
TEU,31,368963,unique,Lapras
TEU,32,368964,unique,Articuno
TEU,34,368965,ordered(2↔2),Alolan Geodude
TEU,35,368966,ordered(2↔2),Alolan Geodude
TEU,36,368967,unique,Alolan Graveler
TEU,37,368968,unique,Alolan Golem
TEU,38,368969,unique,Voltorb
TEU,39,368970,unique,Electrode
TEU,40,368971,unique,Zapdos
TEU,41,368972,unique,Mareep
TEU,42,368973,unique,Flaaffy
TEU,44,368975,unique,Blitzle
TEU,45,368976,unique,Zebstrika
TEU,46,368977,unique,Emolga
TEU,47,368978,unique,Joltik
TEU,48,368979,unique,Galvantula
TEU,49,368980,unique,Helioptile
TEU,50,368981,unique,Heliolisk
TEU,52,368983,unique,Zeraora
TEU,55,368985,unique,Nidorina
TEU,56,368986,unique,Nidoqueen
TEU,58,368988,unique,Nidorino
TEU,59,368989,unique,Nidoking
TEU,60,368990,unique,Tentacool
TEU,61,368991,unique,Tentacruel
TEU,62,368992,unique,Grimer
TEU,63,368993,unique,Muk
TEU,64,368994,unique,Alolan Marowak
TEU,65,368995,unique,Starmie
TEU,66,368996,unique,Mr. Mime
TEU,68,368998,unique,Jynx
TEU,69,368999,unique,Cosmog
TEU,70,369000,unique,Cosmoem
TEU,71,369001,unique,Mankey
TEU,72,369002,unique,Primeape
TEU,73,369003,unique,Hitmonlee
TEU,74,369004,unique,Hitmonchan
TEU,75,369005,unique,Omanyte
TEU,76,369006,unique,Omastar
TEU,77,369007,unique,Kabuto
TEU,78,369008,unique,Kabutops
TEU,79,369009,unique,Larvitar
TEU,80,369010,unique,Pupitar
TEU,81,369011,unique,Pancham
TEU,83,369013,unique,Alolan Grimer
TEU,84,369014,unique,Alolan Muk
TEU,85,369015,unique,Tyranitar
TEU,86,369016,unique,Poochyena
TEU,87,369017,unique,Mightyena
TEU,88,369018,unique,Absol
TEU,89,369019,unique,Spiritomb
TEU,90,369020,unique,Zorua
TEU,91,369021,unique,Zoroark
TEU,92,369022,unique,Vullaby
TEU,93,369023,unique,Mandibuzz
TEU,94,369024,unique,Pangoro
TEU,95,369025,unique,Yveltal
TEU,98,369027,unique,Skarmory
TEU,99,369028,ordered(1↔3),Jirachi
TEU,100,369029,unique,Bronzor
TEU,101,369030,unique,Bronzong
TEU,102,369031,unique,Ferroseed
TEU,103,369032,unique,Ferrothorn
TEU,104,369033,unique,Pawniard
TEU,105,369034,unique,Bisharp
TEU,107,369036,unique,Honedge
TEU,108,369037,unique,Doublade
TEU,109,369038,unique,Aegislash
TEU,110,369039,unique,Klefki
TEU,111,369040,unique,Alolan Ninetales
TEU,112,369041,unique,Mimikyu
TEU,114,369042,ordered(2↔2),Alolan Exeggutor
TEU,115,369043,ordered(2↔2),Alolan Exeggutor
TEU,116,369044,ordered(2↔2),Dratini
TEU,117,369045,ordered(2↔2),Dratini
TEU,118,369046,unique,Dragonair
TEU,119,369047,unique,Dragonite
TEU,121,369048,ordered(2↔2),Pidgey
TEU,122,369049,ordered(2↔2),Pidgey
TEU,123,369050,unique,Pidgeotto
TEU,124,369051,unique,Pidgeot
TEU,125,369052,unique,Meowth
TEU,126,369053,unique,Persian
TEU,127,369054,unique,Farfetch'd
TEU,128,369055,unique,Kangaskhan
TEU,129,369056,unique,Tauros
TEU,130,369057,unique,Aerodactyl
TEU,131,369058,unique,Lugia
TEU,132,369059,unique,Zangoose
TEU,133,369060,ordered(1↔2),Bill's Analysis
TEU,135,369062,ordered(2↔2),Brock's Grit
TEU,136,369063,unique,Buff Padding
TEU,137,369064,ordered(2↔2),Dana
TEU,138,369065,ordered(2↔2),Dangerous Drill
TEU,139,369066,ordered(2↔2),Electrocharger
TEU,140,368074,ordered(2↔2),Erika's Hospitality
TEU,141,369067,ordered(2↔2),Evelyn
TEU,142,369068,unique,Fairy Charm UB
TEU,143,369069,unique,Grass Memory
TEU,144,369070,ordered(2↔2),Ingo & Emmet
TEU,145,369071,ordered(2↔2),Jasmine
TEU,146,369072,ordered(2↔2),Judge Whistle
TEU,147,369073,unique,Lavender Town
TEU,148,369074,ordered(2↔2),Metal Goggles
TEU,149,369075,ordered(2↔2),Morgan
TEU,150,369076,ordered(2↔2),Nanu
TEU,151,369077,ordered(2↔2),Nita
TEU,152,368295,ordered(4↔6),Pokémon Communication
TEU,152a,369121,ordered(4↔6),Pokémon Communication
TEU,152b,407264,ordered(4↔6),Pokémon Communication
TEU,153,369078,unique,Return Label
TEU,154,369079,ordered(2↔2),Sabrina's Suggestion
TEU,155,369080,unique,Unidentified Fossil
TEU,156,369081,ordered(1↔2),Viridian Forest
TEU,157,369082,unique,Water Memory
TEU,172,369097,ordered(2↔2),Brock's Grit
TEU,173,369098,ordered(2↔2),Dana
TEU,174,369099,ordered(2↔2),Erika's Hospitality
TEU,175,369100,ordered(2↔2),Evelyn
TEU,176,369101,ordered(2↔2),Ingo & Emmet
TEU,177,369102,ordered(2↔2),Jasmine
TEU,178,369103,ordered(2↔2),Morgan
TEU,179,369104,ordered(2↔2),Nanu
TEU,180,369105,ordered(2↔2),Nita
TEU,181,369106,ordered(2↔2),Sabrina's Suggestion
TEU,192,369117,ordered(2↔2),Dangerous Drill
TEU,193,369118,ordered(2↔2),Electrocharger
TEU,194,369119,ordered(2↔2),Judge Whistle
TEU,195,369120,ordered(2↔2),Metal Goggles
TEU,196,407389,ordered(4↔6),Pokémon Communication
TEU,D,370176,unique,Darkness Energy
TEU,F,370178,unique,Fighting Energy
TEU,G,370180,unique,Grass Energy
TEU,L,370181,unique,Lightning Energy
TEU,M,370182,unique,Metal Energy
TEU,P,370183,unique,Psychic Energy
TEU,R,370179,unique,Fire Energy
TEU,W,370184,unique,Water Energy
TEU,Y,370177,unique,Fairy Energy
TM,1,279531,unique,Aggron
TM,2,279532,unique,Altaria
TM,3,279533,ordered(2↔2),Celebi
TM,4,279534,unique,Drapion
TM,5,279535,unique,Mamoswine
TM,6,279536,unique,Nidoking
TM,7,279537,unique,Porygon-Z
TM,8,279538,unique,Rapidash
TM,9,279539,unique,Solrock
TM,10,279540,unique,Spiritomb
TM,11,279541,unique,Venomoth
TM,12,279542,unique,Victreebel
TM,13,279543,unique,Ambipom
TM,14,279544,unique,Banette
TM,15,279545,unique,Bronzong
TM,16,279546,unique,Carnivine
TM,17,279547,unique,Ditto
TM,18,279548,unique,Dragonite
TM,19,279549,unique,Dugtrio
TM,20,279550,ordered(1↔2),Electivire
TM,21,279551,unique,Elekid
TM,22,279552,unique,Golduck
TM,23,279553,unique,Grumpig
TM,24,279554,unique,Kricketune
TM,25,279555,unique,Lunatone
TM,26,279556,ordered(2↔2),Machamp
TM,27,279557,unique,Magmortar
TM,28,279558,unique,Nidoqueen
TM,29,279559,unique,Pidgeot
TM,30,279560,unique,Sharpedo
TM,31,279561,unique,Wailord
TM,32,279562,unique,Dragonair
TM,33,279563,unique,Electabuzz
TM,34,279564,ordered(2↔2),Electrode
TM,35,279565,unique,Haunter
TM,36,279566,unique,Kangaskhan
TM,37,279567,unique,Lairon
TM,38,279568,unique,Lickilicky
TM,39,279569,unique,Luvdisc
TM,40,279570,unique,Machoke
TM,41,279571,unique,Magby
TM,42,279572,unique,Magmar
TM,43,279573,unique,Magneton
TM,44,279574,unique,Marowak
TM,45,279575,unique,Nidorina
TM,46,279576,unique,Nidorino
TM,47,279577,unique,Pidgeotto
TM,48,279578,unique,Piloswine
TM,49,279579,unique,Porygon2
TM,50,279580,unique,Tentacruel
TM,51,279581,unique,Unown
TM,52,279582,unique,Wailmer
TM,53,279583,unique,Weepinbell
TM,54,279584,ordered(2↔2),Yanmega
TM,55,279585,unique,Aipom
TM,56,279586,unique,Aron
TM,57,279587,unique,Bellsprout
TM,58,279588,unique,Bronzor
TM,59,279589,unique,Carvanha
TM,60,279590,unique,Cubone
TM,61,279591,unique,Diglett
TM,62,279592,unique,Dratini
TM,63,279593,unique,Gastly
TM,64,279594,unique,Illumise
TM,65,279595,unique,Kricketot
TM,66,279596,unique,Lickitung
TM,67,279597,unique,Machop
TM,68,279598,unique,Magnemite
TM,71,279601,unique,Pidgey
TM,72,279602,unique,Ponyta
TM,73,279603,unique,Porygon
TM,74,279604,unique,Psyduck
TM,75,279605,unique,Shuppet
TM,76,279606,unique,Skorupi
TM,77,279607,unique,Spoink
TM,78,279608,unique,Swablu
TM,79,279609,unique,Swinub
TM,80,279610,unique,Tentacool
TM,81,279611,unique,Venonat
TM,82,279612,unique,Volbeat
TM,83,279613,unique,Voltorb
TM,84,279614,unique,Yanma
TM,85,279615,ordered(1↔2),Black Belt
TM,86,279616,unique,Indigo Plateau
TM,87,279617,ordered(1↔2),Junk Arm
TM,88,279618,ordered(1↔2),Seeker
TM,89,279619,unique,Twins
TM,90,279620,unique,Rescue Energy
TM,91,279621,unique,Absol
TM,92,279622,ordered(2↔2),Celebi
TM,93,279623,ordered(2↔2),Electrode
TM,94,279624,unique,Gengar
TM,95,279625,ordered(2↔2),Machamp
TM,96,279626,unique,Magnezone
TM,97,279627,unique,Mew
TM,98,279628,ordered(2↔2),Yanmega
TM,99,279629,ordered(2↔3),Darkrai & Cresselia LEGEND
TM,100,279630,ordered(2↔3),Darkrai & Cresselia LEGEND
TM,101,279631,ordered(2↔3),Palkia & Dialga LEGEND
TM,102,279632,ordered(2↔3),Palkia & Dialga LEGEND
TM,FOUR,279530,unique,Alph Lithograph
TR,1,274054,ordered(2↔2),Dark Alakazam
TR,2,274055,ordered(2↔2),Dark Arbok
TR,3,274056,ordered(2↔2),Dark Blastoise
TR,4,274057,ordered(2↔2),Dark Charizard
TR,5,274058,ordered(2↔2),Dark Dragonite
TR,6,274059,ordered(2↔2),Dark Dugtrio
TR,7,274060,ordered(2↔2),Dark Golbat
TR,8,274061,ordered(2↔3),Dark Gyarados
TR,9,274062,ordered(2↔2),Dark Hypno
TR,10,274063,ordered(2↔2),Dark Machamp
TR,11,274064,ordered(2↔2),Dark Magneton
TR,12,274065,ordered(2↔2),Dark Slowbro
TR,13,274066,ordered(2↔2),Dark Vileplume
TR,14,274067,ordered(2↔2),Dark Weezing
TR,15,274068,ordered(2↔2),Here Comes Team Rocket!
TR,16,274069,ordered(2↔2),Rocket's Sneak Attack
TR,17,274070,ordered(2↔2),Rainbow Energy
TR,18,274071,ordered(2↔2),Dark Alakazam
TR,19,274072,ordered(2↔2),Dark Arbok
TR,20,274073,ordered(2↔2),Dark Blastoise
TR,21,274074,ordered(2↔2),Dark Charizard
TR,22,274075,ordered(2↔2),Dark Dragonite
TR,23,274076,ordered(2↔2),Dark Dugtrio
TR,24,274077,ordered(2↔2),Dark Golbat
TR,25,274078,ordered(2↔3),Dark Gyarados
TR,26,274079,ordered(2↔2),Dark Hypno
TR,27,274080,ordered(2↔2),Dark Machamp
TR,28,274081,ordered(2↔2),Dark Magneton
TR,29,274082,ordered(2↔2),Dark Slowbro
TR,30,274083,ordered(2↔2),Dark Vileplume
TR,31,274084,ordered(2↔2),Dark Weezing
TR,32,274085,unique,Dark Charmeleon
TR,33,274086,unique,Dark Dragonair
TR,34,274087,unique,Dark Electrode
TR,35,274088,unique,Dark Flareon
TR,36,274089,unique,Dark Gloom
TR,37,274090,unique,Dark Golduck
TR,38,274091,unique,Dark Jolteon
TR,39,274092,unique,Dark Kadabra
TR,40,274093,unique,Dark Machoke
TR,41,274094,unique,Dark Muk
TR,42,274095,unique,Dark Persian
TR,43,274096,unique,Dark Primeape
TR,44,274097,unique,Dark Rapidash
TR,45,274098,unique,Dark Vaporeon
TR,46,274099,unique,Dark Wartortle
TR,47,274100,unique,Magikarp
TR,48,274101,unique,Porygon
TR,49,274102,unique,Abra
TR,50,274103,unique,Charmander
TR,51,274104,unique,Dark Raticate
TR,52,274105,unique,Diglett
TR,53,274106,unique,Dratini
TR,54,274107,unique,Drowzee
TR,55,274108,unique,Eevee
TR,56,274109,unique,Ekans
TR,57,274110,unique,Grimer
TR,58,274111,unique,Koffing
TR,59,274112,unique,Machop
TR,60,274113,unique,Magnemite
TR,61,274114,unique,Mankey
TR,62,274115,unique,Meowth
TR,63,274116,unique,Oddish
TR,64,274117,unique,Ponyta
TR,65,274118,unique,Psyduck
TR,66,274119,unique,Rattata
TR,67,274120,unique,Slowpoke
TR,68,274121,unique,Squirtle
TR,69,274122,unique,Voltorb
TR,70,274123,unique,Zubat
TR,71,274124,ordered(2↔2),Here Comes Team Rocket!
TR,72,274125,ordered(2↔2),Rocket's Sneak Attack
TR,73,274126,unique,The Boss's Way
TR,74,274127,unique,Challenge!
TR,75,274128,unique,Digger
TR,76,274129,unique,Imposter Oak's Revenge
TR,77,274130,unique,Nightly Garbage Run
TR,78,274131,unique,Goop Gas Attack
TR,79,274132,unique,Sleep!
TR,80,274133,ordered(2↔2),Rainbow Energy
TR,81,274134,unique,Full Heal Energy
TR,82,274135,unique,Potion Energy
TR,83,274136,unique,Dark Raichu
TRR,1,276293,unique,Azumarill
TRR,2,276294,unique,Dark Ampharos
TRR,3,276295,unique,Dark Crobat
TRR,4,276296,unique,Dark Electrode
TRR,5,276297,ordered(2↔3),Dark Houndoom
TRR,6,276298,unique,Dark Hypno
TRR,7,276299,unique,Dark Marowak
TRR,8,276300,unique,Dark Octillery
TRR,9,276301,unique,Dark Slowking
TRR,10,276302,unique,Dark Steelix
TRR,11,276303,unique,Jumpluff
TRR,12,276304,unique,Kingdra
TRR,13,276305,unique,Piloswine
TRR,14,276306,unique,Togetic
TRR,15,276307,unique,Dark Dragonite
TRR,16,276308,unique,Dark Muk
TRR,17,276309,unique,Dark Raticate
TRR,18,276310,unique,Dark Sandslash
TRR,19,276311,ordered(2↔2),Dark Tyranitar
TRR,20,276312,ordered(2↔2),Dark Tyranitar
TRR,21,276313,unique,Delibird
TRR,22,276314,unique,Furret
TRR,23,276315,unique,Ledian
TRR,24,276316,unique,Magby
TRR,25,276317,unique,Misdreavus
TRR,26,276318,unique,Quagsire
TRR,27,276319,unique,Qwilfish
TRR,28,276320,unique,Yanma
TRR,29,276321,unique,Dark Arbok
TRR,30,276322,unique,Dark Ariados
TRR,31,276323,ordered(2↔2),Dark Dragonair
TRR,32,276324,ordered(2↔2),Dark Dragonair
TRR,33,276325,unique,Dark Flaaffy
TRR,34,276326,unique,Dark Golbat
TRR,35,276327,unique,Dark Golduck
TRR,36,276328,unique,Dark Gyarados
TRR,37,276329,ordered(2↔3),Dark Houndoom
TRR,38,276330,unique,Dark Magcargo
TRR,39,276331,unique,Dark Magneton
TRR,40,276332,ordered(2↔2),Dark Pupitar
TRR,41,276333,ordered(2↔2),Dark Pupitar
TRR,42,276334,unique,Dark Weezing
TRR,43,276335,unique,Heracross
TRR,44,276336,unique,Magmar
TRR,45,276337,unique,Mantine
TRR,46,276338,unique,Rocket's Meowth
TRR,47,276339,unique,Rocket's Wobbuffet
TRR,48,276340,unique,Seadra
TRR,49,276341,unique,Skiploom
TRR,50,276342,unique,Togepi
TRR,51,276343,unique,Cubone
TRR,52,276344,ordered(2↔2),Dratini
TRR,53,276345,ordered(2↔2),Dratini
TRR,54,276346,unique,Drowzee
TRR,55,276347,unique,Ekans
TRR,56,276348,unique,Grimer
TRR,57,276349,unique,Hoppip
TRR,58,276350,unique,Horsea
TRR,59,276351,ordered(2↔2),Houndour
TRR,60,276352,ordered(2↔2),Houndour
TRR,61,276353,unique,Koffing
TRR,62,276354,ordered(2↔2),Larvitar
TRR,63,276355,ordered(2↔2),Larvitar
TRR,64,276356,unique,Ledyba
TRR,65,276357,unique,Magikarp
TRR,66,276358,unique,Magnemite
TRR,67,276359,unique,Mareep
TRR,68,276360,unique,Marill
TRR,69,276361,unique,Onix
TRR,70,276362,unique,Psyduck
TRR,71,276363,ordered(2↔2),Rattata
TRR,72,276364,ordered(2↔2),Rattata
TRR,73,276365,unique,Remoraid
TRR,74,276366,unique,Sandshrew
TRR,75,276367,unique,Sentret
TRR,76,276368,unique,Slowpoke
TRR,77,276369,unique,Slugma
TRR,78,276370,unique,Spinarak
TRR,79,276371,unique,Swinub
TRR,80,276372,unique,Voltorb
TRR,81,276373,unique,Wooper
TRR,82,276374,unique,Zubat
TRR,83,276375,unique,Copycat
TRR,84,276376,unique,Pokémon Retriever
TRR,85,276377,unique,Pow! Hand Extension
TRR,86,276378,unique,Rocket's Admin.
TRR,87,276379,unique,Rocket's Hideout
TRR,88,276380,unique,Rocket's Mission
TRR,89,276381,unique,Rocket's Poké Ball
TRR,90,276382,unique,Rocket's Tricky Gym
TRR,91,276383,unique,Surprise! Time Machine
TRR,92,276384,unique,Swoop! Teleporter
TRR,93,276385,unique,Venture Bomb
TRR,94,276386,unique,Dark Metal Energy
TRR,95,276387,unique,R Energy
TRR,96,276388,unique,Rocket's Articuno ex
TRR,97,276389,unique,Rocket's Entei ex
TRR,98,276390,unique,Rocket's Hitmonchan ex
TRR,99,276391,unique,Rocket's Mewtwo ex
TRR,100,276392,unique,Rocket's Moltres ex
TRR,101,276393,unique,Rocket's Scizor ex
TRR,102,276394,unique,Rocket's Scyther ex
TRR,103,276395,unique,Rocket's Sneasel ex
TRR,104,276396,unique,Rocket's Snorlax ex
TRR,105,276397,unique,Rocket's Suicune ex
TRR,106,276398,unique,Rocket's Zapdos ex
TRR,110,276402,unique,Charmeleon
TRR,111,276403,unique,Here Comes Team Rocket!
TWM,1,769175,unique,Tangela
TWM,2,769176,unique,Tangrowth
TWM,3,769177,ordered(2↔2),Pinsir
TWM,4,769178,unique,Spinarak
TWM,5,769179,unique,Ariados
TWM,6,769180,unique,Sunkern
TWM,7,769181,ordered(2↔2),Sunflora
TWM,8,769182,unique,Heracross
TWM,9,769183,unique,Volbeat
TWM,10,769184,unique,Illumise
TWM,11,769185,unique,Leafeon
TWM,12,769186,unique,Phantump
TWM,13,769187,unique,Trevenant
TWM,14,769188,unique,Grookey
TWM,15,769189,unique,Thwackey
TWM,16,769190,unique,Rillaboom
TWM,17,769191,ordered(3↔3),Applin
TWM,18,769192,ordered(3↔4),Dipplin
TWM,19,769193,unique,Iron Leaves
TWM,20,769194,ordered(3↔3),Poltchageist
TWM,21,769195,ordered(3↔3),Poltchageist
TWM,22,769196,ordered(1↔3),Sinistcha
TWM,23,769197,ordered(3↔3),Sinistcha ex
TWM,24,769198,ordered(1↔5),Teal Mask Ogerpon
TWM,25,769199,ordered(4↔4),Teal Mask Ogerpon ex
TWM,26,769200,unique,Vulpix
TWM,27,769201,unique,Ninetales
TWM,28,769202,unique,Slugma
TWM,29,769203,ordered(2↔2),Magcargo ex
TWM,30,769204,ordered(2↔2),Torkoal
TWM,31,769205,unique,Chimchar
TWM,32,769206,unique,Monferno
TWM,33,769207,ordered(2↔3),Infernape
TWM,34,769208,unique,Darumaka
TWM,35,769209,unique,Darmanitan
TWM,36,769210,unique,Litwick
TWM,37,769211,unique,Lampent
TWM,38,769212,ordered(1↔2),Chandelure
TWM,39,769213,unique,Chi-Yu
TWM,40,769214,ordered(3↔5),Hearthflame Mask Ogerpon ex
TWM,41,769215,unique,Poliwag
TWM,42,769216,unique,Poliwhirl
TWM,43,769217,unique,Poliwrath
TWM,44,769218,unique,Goldeen
TWM,45,769219,unique,Seaking
TWM,46,769220,unique,Jynx
TWM,47,769221,unique,Corphish
TWM,48,769222,unique,Crawdaunt
TWM,49,769223,unique,Feebas
TWM,50,769224,unique,Milotic
TWM,51,769225,unique,Snorunt
TWM,52,769226,unique,Glalie
TWM,53,769227,ordered(2↔3),Froslass
TWM,54,769228,unique,Glaceon
TWM,55,769229,ordered(2↔2),Phione
TWM,56,769230,unique,Froakie
