set;number;name;type;rarity
DRI;209;Ethan's Ho-Oh ex;RBasic;Ultra Rare
DRI;210;Cetitan ex;WStage 1;Ultra Rare
DRI;211;Dondozo ex;WBasic;Ultra Rare
DRI;212;Electivire ex;LStage 1;Ultra Rare
DRI;213;Team Rocket's Mewtwo ex;PBasic;Ultra Rare
DRI;214;Regirock ex;FBasic;Ultra Rare
DRI;215;Cynthia's Garchomp ex;FStage 2;Ultra Rare
DRI;216;Team Rocket's Nidoking ex;DStage 2;Ultra Rare
DRI;217;Team Rocket's Crobat ex;DStage 2;Ultra Rare
DRI;218;Arven's Mabosstiff ex;DStage 1;Ultra Rare
DRI;219;Team Rocket's Persian ex;CStage 1;Ultra Rare
DRI;220;Emcee's Hype;Supporter;Ultra Rare
DRI;221;Ethan's Adventure;Supporter;Ultra Rare
DRI;222;Judge;Supporter;Ultra Rare
DRI;223;Team Rocket's Archer;Supporter;Ultra Rare
DRI;224;Team Rocket's Ariana;Supporter;Ultra Rare
DRI;225;Team Rocket's Giovanni;Supporter;Ultra Rare
DRI;226;Team Rocket's Petrel;Supporter;Ultra Rare
DRI;227;Team Rocket's Proton;Supporter;Ultra Rare
DRI;228;Yanmega ex;GStage 1;Special Art Rare
DRI;229;Team Rocket's Moltres ex;RBasic;Special Art Rare
DRI;230;Ethan's Ho-Oh ex;RBasic;Special Art Rare
DRI;231;Team Rocket's Mewtwo ex;PBasic;Special Art Rare
DRI;232;Cynthia's Garchomp ex;FStage 2;Special Art Rare
DRI;233;Team Rocket's Nidoking ex;DStage 2;Special Art Rare
DRI;234;Team Rocket's Crobat ex;DStage 2;Special Art Rare
DRI;235;Arven's Mabosstiff ex;DStage 1;Special Art Rare
DRI;236;Ethan's Adventure;Supporter;Special Art Rare
DRI;237;Team Rocket's Ariana;Supporter;Special Art Rare
DRI;238;Team Rocket's Giovanni;Supporter;Special Art Rare
DRI;239;Ethan's Ho-Oh ex;RBasic;Secret Rare
DRI;240;Team Rocket's Mewtwo ex;PBasic;Secret Rare
DRI;241;Cynthia's Garchomp ex;FStage 2;Secret Rare
DRI;242;Team Rocket's Crobat ex;DStage 2;Secret Rare
DRI;243;Jamming Tower;Stadium;Secret Rare
DRI;244;Levincia;Stadium;Secret Rare
WHT;1;Sewaddle;GBasic;Common
WHT;2;Swadloon;GStage 1;Common
WHT;3;Leavanny;GStage 2;Uncommon
WHT;4;Cottonee;GBasic;Common
WHT;5;Whimsicott ex;GStage 1;Double Rare
WHT;6;Deerling;GBasic;Common
WHT;7;Sawsbuck;GStage 1;Uncommon
WHT;8;Shelmet;GBasic;Common
WHT;9;Accelgor;GStage 1;Uncommon
WHT;10;Virizion;GBasic;Rare
WHT;11;Tepig;RBasic;Common
WHT;12;Pignite;RStage 1;Common
WHT;13;Emboar;RStage 2;Rare
WHT;14;Pansear;RBasic;Common
WHT;15;Simisear;RStage 1;Uncommon
WHT;16;Litwick;RBasic;Common
WHT;17;Lampent;RStage 1;Common
WHT;18;Chandelure;RStage 2;Rare
WHT;19;Heatmor;RBasic;Uncommon
WHT;20;Reshiram ex;RBasic;Double Rare
WHT;21;Oshawott;WBasic;Common
WHT;22;Dewott;WStage 1;Common
WHT;23;Samurott;WStage 2;Rare
WHT;24;Basculin;WBasic;Common
WHT;25;Ducklett;WBasic;Common
WHT;26;Swanna;WStage 1;Uncommon
WHT;27;Vanillite;WBasic;Common
WHT;28;Vanillish;WStage 1;Common
WHT;29;Vanilluxe;WStage 2;Uncommon
WHT;30;Keldeo ex;WBasic;Double Rare
WHT;31;Blitzle;LBasic;Common
WHT;32;Zebstrika;LStage 1;Uncommon
WHT;33;Joltik;LBasic;Common
WHT;34;Galvantula;LStage 1;Uncommon
WHT;35;Stunfisk;LBasic;Uncommon
WHT;36;Woobat;PBasic;Common
WHT;37;Swoobat;PStage 1;Uncommon
WHT;38;Sigilyph;PBasic;Uncommon
WHT;39;Yamask;PBasic;Common
WHT;40;Cofagrigus;PStage 1;Rare
WHT;41;Gothita;PBasic;Common
WHT;42;Gothorita;PStage 1;Common
WHT;43;Gothitelle;PStage 2;Rare
WHT;44;Frillish;PBasic;Common
WHT;45;Jellicent ex;PStage 1;Double Rare
WHT;46;Roggenrola;FBasic;Common
WHT;47;Boldore;FStage 1;Common
WHT;48;Gigalith;FStage 2;Uncommon
WHT;49;Sawk;FBasic;Uncommon
WHT;50;Archen;FStage 1;Uncommon
WHT;51;Archeops;FStage 2;Rare
WHT;52;Mienfoo;FBasic;Common
WHT;53;Mienshao;FStage 1;Uncommon
WHT;54;Terrakion;FBasic;Rare
WHT;55;Purrloin;DBasic;Common
WHT;56;Liepard;DStage 1;Uncommon
WHT;57;Scraggy;DBasic;Common
WHT;58;Scrafty;DStage 1;Uncommon
WHT;59;Trubbish;DBasic;Common
WHT;60;Garbodor;DStage 1;Uncommon
WHT;61;Zorua;DBasic;Common
WHT;62;Zoroark;DStage 1;Rare
WHT;63;Vullaby;DBasic;Common
WHT;64;Mandibuzz;DStage 1;Uncommon
WHT;65;Deino;DBasic;Common
WHT;66;Zweilous;DStage 1;Common
WHT;67;Hydreigon ex;DStage 2;Double Rare
WHT;68;Ferroseed;MBasic;Common
WHT;69;Ferrothorn;MStage 1;Uncommon
WHT;70;Durant;MBasic;Uncommon
WHT;71;Druddigon;NBasic;Uncommon
WHT;72;Patrat;CBasic;Common
WHT;73;Watchog;CStage 1;Uncommon
WHT;74;Lillipup;CBasic;Common
WHT;75;Herdier;CStage 1;Common
WHT;76;Stoutland;CStage 2;Uncommon
WHT;77;Bouffalant ex;CBasic;Double Rare
WHT;78;Tornadus;CBasic;Rare
WHT;79;Antique Plume Fossil;Item;Common
WHT;80;Brave Bangle;Tool;Uncommon
WHT;81;Cheren;Supporter;Uncommon
WHT;82;Energy Retrieval;Item;Uncommon
WHT;83;Harlequin;Supporter;Uncommon
WHT;84;Hilda;Supporter;Uncommon
WHT;85;Tool Scrapper;Item;Uncommon
WHT;86;Ignition Energy;Special Energy;Uncommon
WHT;87;Sewaddle;GBasic;Art Rare
WHT;88;Swadloon;GStage 1;Art Rare
WHT;89;Leavanny;GStage 2;Art Rare
WHT;90;Cottonee;GBasic;Art Rare
WHT;91;Deerling;GBasic;Art Rare
WHT;92;Sawsbuck;GStage 1;Art Rare
WHT;93;Shelmet;GBasic;Art Rare
WHT;94;Accelgor;GStage 1;Art Rare
WHT;95;Virizion;GBasic;Art Rare
WHT;96;Tepig;RBasic;Art Rare
WHT;97;Pignite;RStage 1;Art Rare
WHT;98;Emboar;RStage 2;Art Rare
WHT;99;Pansear;RBasic;Art Rare
WHT;100;Simisear;RStage 1;Art Rare
WHT;101;Litwick;RBasic;Art Rare
WHT;102;Lampent;RStage 1;Art Rare
WHT;103;Chandelure;RStage 2;Art Rare
WHT;104;Heatmor;RBasic;Art Rare
WHT;105;Oshawott;WBasic;Art Rare
WHT;106;Dewott;WStage 1;Art Rare
WHT;107;Samurott;WStage 2;Art Rare
WHT;108;Basculin;WBasic;Art Rare
WHT;109;Ducklett;WBasic;Art Rare
WHT;110;Swanna;WStage 1;Art Rare
WHT;111;Vanillite;WBasic;Art Rare
WHT;112;Vanillish;WStage 1;Art Rare
WHT;113;Vanilluxe;WStage 2;Art Rare
WHT;114;Blitzle;LBasic;Art Rare
WHT;115;Zebstrika;LStage 1;Art Rare
WHT;116;Joltik;LBasic;Art Rare
WHT;117;Galvantula;LStage 1;Art Rare
WHT;118;Stunfisk;LBasic;Art Rare
WHT;119;Woobat;PBasic;Art Rare
WHT;120;Swoobat;PStage 1;Art Rare
WHT;121;Sigilyph;PBasic;Art Rare
WHT;122;Yamask;PBasic;Art Rare
WHT;123;Cofagrigus;PStage 1;Art Rare
WHT;124;Gothita;PBasic;Art Rare
WHT;125;Gothorita;PStage 1;Art Rare
WHT;126;Frillish;PBasic;Art Rare
WHT;127;Roggenrola;FBasic;Art Rare
WHT;128;Boldore;FStage 1;Art Rare
WHT;129;Gigalith;FStage 2;Art Rare
WHT;130;Sawk;FBasic;Art Rare
WHT;131;Archen;FStage 1;Art Rare
WHT;132;Archeops;FStage 2;Art Rare
WHT;133;Mienfoo;FBasic;Art Rare
WHT;134;Mienshao;FStage 1;Art Rare
WHT;135;Terrakion;FBasic;Art Rare
WHT;136;Purrloin;DBasic;Art Rare
WHT;137;Liepard;DStage 1;Art Rare
WHT;138;Scraggy;DBasic;Art Rare
WHT;139;Scrafty;DStage 1;Art Rare
WHT;140;Trubbish;DBasic;Art Rare
WHT;141;Garbodor;DStage 1;Art Rare
WHT;142;Zorua;DBasic;Art Rare
WHT;143;Zoroark;DStage 1;Art Rare
WHT;144;Vullaby;DBasic;Art Rare
WHT;145;Mandibuzz;DStage 1;Art Rare
WHT;146;Deino;DBasic;Art Rare
WHT;147;Zweilous;DStage 1;Art Rare
WHT;148;Ferroseed;MBasic;Art Rare
WHT;149;Ferrothorn;MStage 1;Art Rare
WHT;150;Durant;MBasic;Art Rare
WHT;151;Druddigon;NBasic;Art Rare
WHT;152;Patrat;CBasic;Art Rare
WHT;153;Watchog;CStage 1;Art Rare
WHT;154;Lillipup;CBasic;Art Rare
WHT;155;Herdier;CStage 1;Art Rare
WHT;156;Stoutland;CStage 2;Art Rare
WHT;157;Whimsicott ex;GStage 1;Ultra Rare
WHT;158;Reshiram ex;RBasic;Ultra Rare
WHT;159;Keldeo ex;WBasic;Ultra Rare
WHT;160;Jellicent ex;PStage 1;Ultra Rare
WHT;161;Hydreigon ex;DStage 2;Ultra Rare
WHT;162;Bouffalant ex;CBasic;Ultra Rare
WHT;163;Harlequin;Supporter;Ultra Rare
WHT;164;Hilda;Supporter;Ultra Rare
WHT;165;Whimsicott ex;GStage 1;Special Art Rare
WHT;166;Reshiram ex;RBasic;Special Art Rare
WHT;167;Keldeo ex;WBasic;Special Art Rare
WHT;168;Jellicent ex;PStage 1;Special Art Rare
WHT;169;Hydreigon ex;DStage 2;Special Art Rare
WHT;170;Bouffalant ex;CBasic;Special Art Rare
WHT;171;Hilda;Supporter;Special Art Rare
WHT;172;Victini;RBasic;Secret Rare
WHT;173;Reshiram ex;RBasic;Secret Rare
BLK;1;Snivy;GBasic;Common
BLK;2;Servine;GStage 1;Common
BLK;3;Serperior ex;GStage 2;Double Rare
BLK;4;Pansage;GBasic;Common
BLK;5;Simisage;GStage 1;Uncommon
BLK;6;Petilil;GBasic;Common
BLK;7;Lilligant;GStage 1;Uncommon
BLK;8;Maractus;GBasic;Common
BLK;9;Karrablast;GBasic;Common
BLK;10;Foongus;GBasic;Common
BLK;11;Amoonguss;GStage 1;Uncommon
BLK;12;Victini;RBasic;Rare
BLK;13;Darumaka;RBasic;Common
BLK;14;Darmanitan;RStage 1;Uncommon
BLK;15;Larvesta;RBasic;Common
BLK;16;Volcarona;RStage 1;Rare
BLK;17;Panpour;WBasic;Common
BLK;18;Simipour;WStage 1;Uncommon
BLK;19;Tympole;WBasic;Common
BLK;20;Palpitoad;WStage 1;Common
BLK;21;Seismitoad;WStage 2;Uncommon
BLK;22;Tirtouga;WStage 1;Uncommon
BLK;23;Carracosta;WStage 2;Rare
BLK;24;Alomomola;WBasic;Uncommon
BLK;25;Cubchoo;WBasic;Common
BLK;26;Beartic;WStage 1;Rare
BLK;27;Cryogonal;WBasic;Uncommon
BLK;28;Kyurem ex;WBasic;Double Rare
BLK;29;Emolga;LBasic;Common
BLK;30;Tynamo;LBasic;Common
BLK;31;Eelektrik;LStage 1;Uncommon
BLK;32;Eelektross;LStage 2;Uncommon
BLK;33;Thundurus;LBasic;Rare
BLK;34;Zekrom ex;LBasic;Double Rare
BLK;35;Munna;PBasic;Common
BLK;36;Musharna;PStage 1;Uncommon
BLK;37;Solosis;PBasic;Common
BLK;38;Duosion;PStage 1;Common
BLK;39;Reuniclus;PStage 2;Uncommon
BLK;40;Elgyem;PBasic;Common
BLK;41;Beheeyem;PStage 1;Uncommon
BLK;42;Golett;PBasic;Common
BLK;43;Golurk;PStage 1;Uncommon
BLK;44;Meloetta ex;PBasic;Double Rare
BLK;45;Drilbur;FBasic;Common
BLK;46;Excadrill ex;FStage 1;Double Rare
BLK;47;Timburr;FBasic;Common
BLK;48;Gurdurr;FStage 1;Common
BLK;49;Conkeldurr;FStage 2;Rare
BLK;50;Throh;FBasic;Uncommon
BLK;51;Dwebble;FBasic;Common
BLK;52;Crustle;FStage 1;Uncommon
BLK;53;Landorus;FBasic;Rare
BLK;54;Venipede;DBasic;Common
BLK;55;Whirlipede;DStage 1;Common
BLK;56;Scolipede;DStage 2;Uncommon
BLK;57;Sandile;DBasic;Common
BLK;58;Krokorok;DStage 1;Common
BLK;59;Krookodile;DStage 2;Uncommon
BLK;60;Escavalier;MStage 1;Uncommon
BLK;61;Klink;MBasic;Common
BLK;62;Klang;MStage 1;Common
BLK;63;Klinklang;MStage 2;Rare
BLK;64;Pawniard;MBasic;Common
BLK;65;Bisharp;MStage 1;Uncommon
BLK;66;Cobalion;MBasic;Rare
BLK;67;Genesect ex;MBasic;Double Rare
BLK;68;Axew;NBasic;Common
BLK;69;Fraxure;NStage 1;Common
BLK;70;Haxorus;NStage 2;Rare
BLK;71;Pidove;CBasic;Common
BLK;72;Tranquill;CStage 1;Common
BLK;73;Unfezant;CStage 2;Uncommon
BLK;74;Audino;CBasic;Common
BLK;75;Minccino;CBasic;Common
BLK;76;Cinccino;CStage 1;Uncommon
BLK;77;Rufflet;CBasic;Common
BLK;78;Braviary;CStage 1;Uncommon
BLK;79;Air Balloon;Tool;Uncommon
BLK;80;Antique Cover Fossil;Item;Common
BLK;81;Energy Coin;Item;Uncommon
BLK;82;Fennel;Supporter;Uncommon
BLK;83;N's Plan;Supporter;Uncommon
BLK;84;Pokégear 3.0;Item;Uncommon
BLK;85;Professor's Research;Supporter;Uncommon
BLK;86;Prism Energy;Special Energy;Uncommon
BLK;87;Snivy;GBasic;Art Rare
BLK;88;Servine;GStage 1;Art Rare
BLK;89;Pansage;GBasic;Art Rare
BLK;90;Simisage;GStage 1;Art Rare
BLK;91;Petilil;GBasic;Art Rare
BLK;92;Lilligant;GStage 1;Art Rare
BLK;93;Maractus;GBasic;Art Rare
BLK;94;Karrablast;GBasic;Art Rare
BLK;95;Foongus;GBasic;Art Rare
BLK;96;Amoonguss;GStage 1;Art Rare
BLK;97;Darumaka;RBasic;Art Rare
BLK;98;Darmanitan;RStage 1;Art Rare
BLK;99;Larvesta;RBasic;Art Rare
BLK;100;Volcarona;RStage 1;Art Rare
BLK;101;Panpour;WBasic;Art Rare
BLK;102;Simipour;WStage 1;Art Rare
BLK;103;Tympole;WBasic;Art Rare
BLK;104;Palpitoad;WStage 1;Art Rare
BLK;105;Seismitoad;WStage 2;Art Rare
BLK;106;Tirtouga;WStage 1;Art Rare
BLK;107;Carracosta;WStage 2;Art Rare
BLK;108;Alomomola;WBasic;Art Rare
BLK;109;Cubchoo;WBasic;Art Rare
BLK;110;Beartic;WStage 1;Art Rare
BLK;111;Cryogonal;WBasic;Art Rare
BLK;112;Emolga;LBasic;Art Rare
BLK;113;Tynamo;LBasic;Art Rare
BLK;114;Eelektrik;LStage 1;Art Rare
BLK;115;Eelektross;LStage 2;Art Rare
BLK;116;Munna;PBasic;Art Rare
BLK;117;Musharna;PStage 1;Art Rare
BLK;118;Solosis;PBasic;Art Rare
BLK;119;Duosion;PStage 1;Art Rare
BLK;120;Elgyem;PBasic;Art Rare
BLK;121;Beheeyem;PStage 1;Art Rare
BLK;122;Golett;PBasic;Art Rare
BLK;123;Golurk;PStage 1;Art Rare
BLK;124;Drilbur;FBasic;Art Rare
BLK;125;Timburr;FBasic;Art Rare
BLK;126;Gurdurr;FStage 1;Art Rare
BLK;127;Conkeldurr;FStage 2;Art Rare
BLK;128;Throh;FBasic;Art Rare
BLK;129;Dwebble;FBasic;Art Rare
BLK;130;Crustle;FStage 1;Art Rare
BLK;131;Landorus;FBasic;Art Rare
BLK;132;Venipede;DBasic;Art Rare
BLK;133;Whirlipede;DStage 1;Art Rare
BLK;134;Scolipede;DStage 2;Art Rare
BLK;135;Sandile;DBasic;Art Rare
BLK;136;Krokorok;DStage 1;Art Rare
BLK;137;Krookodile;DStage 2;Art Rare
BLK;138;Escavalier;MStage 1;Art Rare
BLK;139;Klink;MBasic;Art Rare
BLK;140;Klang;MStage 1;Art Rare
BLK;141;Klinklang;MStage 2;Art Rare
BLK;142;Pawniard;MBasic;Art Rare
BLK;143;Bisharp;MStage 1;Art Rare
BLK;144;Cobalion;MBasic;Art Rare
BLK;145;Axew;NBasic;Art Rare
BLK;146;Fraxure;NStage 1;Art Rare
BLK;147;Haxorus;NStage 2;Art Rare
BLK;148;Pidove;CBasic;Art Rare
BLK;149;Tranquill;CStage 1;Art Rare
BLK;150;Unfezant;CStage 2;Art Rare
BLK;151;Audino;CBasic;Art Rare
BLK;152;Minccino;CBasic;Art Rare
BLK;153;Cinccino;CStage 1;Art Rare
BLK;154;Rufflet;CBasic;Art Rare
BLK;155;Braviary;CStage 1;Art Rare
BLK;156;Serperior ex;GStage 2;Ultra Rare
BLK;157;Kyurem ex;WBasic;Ultra Rare
BLK;158;Zekrom ex;LBasic;Ultra Rare
BLK;159;Meloetta ex;PBasic;Ultra Rare
BLK;160;Excadrill ex;FStage 1;Ultra Rare
BLK;161;Genesect ex;MBasic;Ultra Rare
BLK;162;Fennel;Supporter;Ultra Rare
BLK;163;N's Plan;Supporter;Ultra Rare
BLK;164;Serperior ex;GStage 2;Special Art Rare
BLK;165;Kyurem ex;WBasic;Special Art Rare
BLK;166;Zekrom ex;LBasic;Special Art Rare
BLK;167;Meloetta ex;PBasic;Special Art Rare
BLK;168;Excadrill ex;FStage 1;Special Art Rare
BLK;169;Genesect ex;MBasic;Special Art Rare
BLK;170;N's Plan;Supporter;Special Art Rare
BLK;171;Victini;RBasic;Secret Rare
BLK;172;Zekrom ex;LBasic;Secret Rare
MEP;1;Meganium;GStage 2;
MEP;2;Inteleon;WStage 2;
MEP;3;Alakazam;PStage 2;
MEP;4;Lunatone;FBasic;
MEP;5;Drifloon;PBasic;
MEP;6;Drifblim;PStage 1;
MEP;7;Psyduck;WBasic;
MEP;8;Golduck;WStage 1;
MEP;9;Alakazam;PStage 2;
MEP;10;Riolu;FBasic;
MEG;1;Bulbasaur;GBasic;Common
MEG;2;Ivysaur;GStage 1;Common
MEG;3;Mega Venusaur ex;GStage 2;Double Rare
MEG;4;Exeggcute;GBasic;Common
MEG;5;Exeggutor;GStage 1;Uncommon
MEG;6;Tangela;GBasic;Common
MEG;7;Tangrowth;GStage 1;Uncommon
MEG;8;Chikorita;GBasic;Common
MEG;9;Bayleef;GStage 1;Common
MEG;10;Meganium;GStage 2;Rare
MEG;11;Shuckle;GBasic;Uncommon
MEG;12;Celebi;GBasic;Uncommon
MEG;13;Seedot;GBasic;Common
MEG;14;Nuzleaf;GStage 1;Common
MEG;15;Shiftry;GStage 2;Uncommon
MEG;16;Nincada;GBasic;Common
MEG;17;Ninjask;GStage 1;Uncommon
MEG;18;Dhelmise;GBasic;Common
MEG;19;Vulpix;RBasic;Common
MEG;20;Ninetales;RStage 1;Uncommon
MEG;21;Numel;RBasic;Common
MEG;22;Mega Camerupt ex;RStage 1;Double Rare
MEG;23;Litleo;RBasic;Common
MEG;24;Pyroar;RStage 1;Uncommon
MEG;25;Volcanion;RBasic;Uncommon
MEG;26;Scorbunny;RBasic;Common
MEG;27;Raboot;RStage 1;Common
MEG;28;Cinderace;RStage 2;Rare
MEG;29;Sizzlipede;RBasic;Common
MEG;30;Centiskorch;RStage 1;Uncommon
MEG;31;Chi-Yu;RBasic;Uncommon
MEG;32;Mantine;WBasic;Common
MEG;33;Corphish;WBasic;Common
MEG;34;Kyogre;WBasic;Rare
MEG;35;Snover;WBasic;Common
MEG;36;Mega Abomasnow ex;WStage 1;Double Rare
MEG;37;Clauncher;WBasic;Common
MEG;38;Clawitzer;WStage 1;Rare
MEG;39;Sobble;WBasic;Common
MEG;40;Drizzile;WStage 1;Common
MEG;41;Inteleon;WStage 2;Uncommon
MEG;42;Snom;WBasic;Common
MEG;43;Frosmoth;WStage 1;Uncommon
MEG;44;Eiscue;WBasic;Common
MEG;45;Magnemite;LBasic;Common
MEG;46;Magneton;LStage 1;Common
MEG;47;Magnezone;LStage 2;Uncommon
MEG;48;Raikou;LBasic;Rare
MEG;49;Electrike;LBasic;Common
MEG;50;Mega Manectric ex;LStage 1;Double Rare
MEG;51;Pachirisu;LBasic;Common
MEG;52;Helioptile;LBasic;Common
MEG;53;Heliolisk;LStage 1;Common
MEG;54;Abra;PBasic;Common
MEG;55;Kadabra;PStage 1;Uncommon
MEG;56;Alakazam;PStage 2;Rare
MEG;57;Jynx;PBasic;Common
MEG;58;Ralts;PBasic;Common
MEG;59;Kirlia;PStage 1;Common
MEG;60;Mega Gardevoir ex;PStage 2;Double Rare
MEG;61;Shedinja;PStage 1;Uncommon
MEG;62;Spoink;PBasic;Common
MEG;63;Grumpig;PStage 1;Uncommon
MEG;64;Xerneas;PBasic;Rare
MEG;65;Greavard;PBasic;Common
MEG;66;Houndstone;PStage 1;Uncommon
MEG;67;Gimmighoul;PBasic;Common
MEG;68;Sandshrew;FBasic;Common
MEG;69;Sandslash;FStage 1;Common
MEG;70;Onix;FBasic;Common
MEG;71;Tyrogue;FBasic;Common
MEG;72;Makuhita;FBasic;Common
MEG;73;Hariyama;FStage 1;Rare
MEG;74;Lunatone;FBasic;Rare
MEG;75;Solrock;FBasic;Uncommon
MEG;76;Riolu;FBasic;Common
MEG;77;Mega Lucario ex;FStage 1;Double Rare
MEG;78;Croagunk;FBasic;Common
MEG;79;Toxicroak;FStage 1;Common
MEG;80;Marshadow;FBasic;Uncommon
MEG;81;Stonjourner;FBasic;Uncommon
MEG;82;Nacli;FBasic;Common
MEG;83;Naclstack;FStage 1;Common
MEG;84;Garganacl;FStage 2;Uncommon
MEG;85;Crawdaunt;DStage 1;Uncommon
MEG;86;Mega Absol ex;DBasic;Double Rare
MEG;87;Spiritomb;DBasic;Uncommon
MEG;88;Yveltal;DBasic;Rare
MEG;89;Nickit;DBasic;Common
MEG;90;Thievul;DStage 1;Common
MEG;91;Shroodle;DBasic;Common
MEG;92;Grafaiai;DStage 1;Common
MEG;93;Steelix;MStage 1;Rare
MEG;94;Mega Mawile ex;MBasic;Double Rare
MEG;95;Dialga;MBasic;Rare
MEG;96;Tinkatink;MBasic;Common
MEG;97;Tinkatuff;MStage 1;Common
MEG;98;Tinkaton;MStage 2;Uncommon
MEG;99;Gholdengo;MStage 1;Uncommon
MEG;100;Mega Latias ex;NBasic;Double Rare
MEG;101;Latios;NBasic;Uncommon
MEG;102;Spearow;CBasic;Common
MEG;103;Fearow;CStage 1;Common
MEG;104;Mega Kangaskhan ex;CBasic;Double Rare
MEG;105;Delibird;CBasic;Common
MEG;106;Miltank;CBasic;Common
MEG;107;Buneary;CBasic;Common
MEG;108;Lopunny;CStage 1;Common
MEG;109;Yungoos;CBasic;Common
MEG;110;Gumshoos;CStage 1;Uncommon
MEG;111;Stufful;CBasic;Common
MEG;112;Bewear;CStage 1;Common
MEG;113;Acerola's Mischief;Supporter;Uncommon
MEG;114;Boss's Orders;Supporter;Uncommon
MEG;115;Energy Switch;Item;Common
MEG;116;Fighting Gong;Item;Uncommon
MEG;117;Forest of Vitality;Stadium;Uncommon
MEG;118;Iron Defender;Item;Uncommon
MEG;119;Lillie's Determination;Supporter;Uncommon
MEG;120;Lt. Surge's Bargain;Supporter;Uncommon
MEG;121;Mega Signal;Item;Uncommon
MEG;122;Mystery Garden;Stadium;Uncommon
MEG;123;Pokémon Center Lady;Supporter;Common
MEG;124;Premium Power Pro;Item;Uncommon
MEG;125;Rare Candy;Item;Common
MEG;126;Repel;Item;Uncommon
MEG;127;Risky Ruins;Stadium;Uncommon
MEG;128;Strange Timepiece;Item;Uncommon
MEG;129;Surfing Beach;Stadium;Uncommon
MEG;130;Switch;Item;Common
MEG;131;Ultra Ball;Item;Common
MEG;132;Wally's Compassion;Supporter;Uncommon
MEG;133;Bulbasaur;GBasic;Art Rare
MEG;134;Ivysaur;GStage 1;Art Rare
MEG;135;Exeggutor;GStage 1;Art Rare
MEG;136;Shuckle;GBasic;Art Rare
MEG;137;Ninjask;GStage 1;Art Rare
MEG;138;Vulpix;RBasic;Art Rare
MEG;139;Litleo;RBasic;Art Rare
MEG;140;Snover;WBasic;Art Rare
MEG;141;Clawitzer;WStage 1;Art Rare
MEG;142;Inteleon;WStage 2;Art Rare
MEG;143;Helioptile;LBasic;Art Rare
MEG;144;Shedinja;PStage 1;Art Rare
MEG;145;Houndstone;PStage 1;Art Rare
MEG;146;Marshadow;FBasic;Art Rare
MEG;147;Garganacl;FStage 2;Art Rare
MEG;148;Spiritomb;DBasic;Art Rare
MEG;149;Shroodle;DBasic;Art Rare
MEG;150;Steelix;MStage 1;Art Rare
MEG;151;Spearow;CBasic;Art Rare
MEG;152;Delibird;CBasic;Art Rare
MEG;153;Gumshoos;CStage 1;Art Rare
MEG;154;Stufful;CBasic;Art Rare
MEG;155;Mega Venusaur ex;GStage 2;Ultra Rare
MEG;156;Mega Camerupt ex;RStage 1;Ultra Rare
MEG;157;Mega Abomasnow ex;WStage 1;Ultra Rare
MEG;158;Mega Manectric ex;LStage 1;Ultra Rare
MEG;159;Mega Gardevoir ex;PStage 2;Ultra Rare
MEG;160;Mega Lucario ex;FStage 1;Ultra Rare
MEG;161;Mega Absol ex;DBasic;Ultra Rare
MEG;162;Mega Mawile ex;MBasic;Ultra Rare
MEG;163;Mega Latias ex;NBasic;Ultra Rare
MEG;164;Mega Kangaskhan ex;CBasic;Ultra Rare
MEG;165;Acerola's Mischief;Supporter;Ultra Rare
MEG;166;Air Balloon;Tool;Ultra Rare
MEG;167;Buddy-Buddy Poffin;Item;Ultra Rare
MEG;168;Fighting Gong;Item;Ultra Rare
MEG;169;Lillie's Determination;Supporter;Ultra Rare
MEG;170;Lt. Surge's Bargain;Supporter;Ultra Rare
MEG;171;Mega Signal;Item;Ultra Rare
MEG;172;Mystery Garden;Stadium;Ultra Rare
MEG;173;Night Stretcher;Item;Ultra Rare
MEG;174;Premium Power Pro;Item;Ultra Rare
MEG;175;Rare Candy;Item;Ultra Rare
MEG;176;Wally's Compassion;Supporter;Ultra Rare
MEG;177;Mega Venusaur ex;GStage 2;Special Art Rare
MEG;178;Mega Gardevoir ex;PStage 2;Special Art Rare
MEG;179;Mega Lucario ex;FStage 1;Special Art Rare
MEG;180;Mega Absol ex;DBasic;Special Art Rare
MEG;181;Mega Latias ex;NBasic;Special Art Rare
MEG;182;Mega Kangaskhan ex;CBasic;Special Art Rare
MEG;183;Acerola's Mischief;Supporter;Special Art Rare
MEG;184;Lillie's Determination;Supporter;Special Art Rare
MEG;185;Lt. Surge's Bargain;Supporter;Special Art Rare
MEG;186;Wally's Compassion;Supporter;Special Art Rare
MEG;187;Mega Gardevoir ex;PStage 2;Secret Rare
MEG;188;Mega Lucario ex;FStage 1;Secret Rare
PFL;1;Oddish;GBasic;Common
PFL;2;Gloom;GStage 1;Common
PFL;3;Vileplume;GStage 2;Rare
PFL;4;Mega Heracross ex;GBasic;Double Rare
PFL;5;Lotad;GBasic;Common
PFL;6;Lombre;GStage 1;Common
PFL;7;Ludicolo;GStage 2;Uncommon
PFL;8;Genesect;GBasic;Rare
PFL;9;Nymble;GBasic;Common
PFL;10;Lokix;GStage 1;Uncommon
PFL;11;Charmander;RBasic;Common
PFL;12;Charmeleon;RStage 1;Common
PFL;13;Mega Charizard X ex;RStage 2;Double Rare
PFL;14;Moltres;RBasic;Rare
PFL;15;Darumaka;RBasic;Common
PFL;16;Darmanitan;RStage 1;Uncommon
PFL;17;Reshiram;RBasic;Rare
